Date,SPY
2025-05-02,0.014844126966101712
2025-05-05,-0.005734344664454216
2025-05-06,-0.008358306173355534
2025-05-07,0.004205449962551011
2025-05-08,0.006967875967815118
2025-05-09,-0.0012742324352930101
2025-05-12,0.033047460253633476
2025-05-13,0.006603942183768696
2025-05-14,0.0012780543198120942
2025-05-15,0.004884307758791007
2025-05-16,0.006333987933543117
2025-05-19,0.0010938861981293346
2025-05-20,-0.003362149651729207
2025-05-21,-0.016850834890440813
2025-05-22,0.00039468861295000046
2025-05-23,-0.006825797034137326
2025-05-27,0.02079063898527833
2025-05-28,-0.005785424528526595
2025-05-29,0.00394740747954514
2025-05-30,-0.0011184904808482221
2025-06-02,0.00563288531499917
2025-06-03,0.005702652159287558
2025-06-04,-0.000268445293026387
2025-06-05,-0.004832799140579991
2025-06-06,0.010269004884551292
2025-06-09,0.0009012630147242628
2025-06-10,0.0056696491505836555
2025-06-11,-0.0028519840864627
2025-06-12,0.003974290184260543
2025-06-13,-0.011180122082398825
2025-06-16,0.00951425682474416
2025-06-17,-0.008545074332639513
2025-06-18,-0.00015070059899136012
2025-06-20,-0.00234855816398305
2025-06-23,0.00987749011881256
2025-06-24,0.011047245877038092
2025-06-25,0.0005602785258216336
2025-06-26,0.007823824018649228
2025-06-27,0.004968339764334306
